GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0006974	P	response to DNA damage stimulus	7	1501	221	37767	0.77	1	// AT5G44750 // AT3G13226 // AT2G36490 // AT3G10010 // AT1G18090 // AT2G31450 // AT1G75090 
GO:0006970	P	response to osmotic stress	15	1501	408	37767	0.65	1	// AT5G62470 // AT5G15310 // AT3G06490 // AT5G08620 // AT5G23540 // AT1G05260 // AT2G45640 // AT1G56650 // AT1G51980 // AT5G25610 // AT2G47580 // AT5G27150 // AT1G18710 // AT1G50960 // AT1G57870 
GO:0044257	P	cellular protein catabolic process	11	1501	315	37767	0.7	1	// AT4G26430 // AT3G21860 // AT2G39940 // AT5G23540 // AT5G28540 // AT5G05780 // AT5G53360 // AT1G13060 // AT1G20140 // AT3G08690 // AT4G23570 
GO:0006979	P	response to oxidative stress	18	1501	332	37767	0.13	1	// AT2G22420 // AT5G37940 // AT4G31760 // AT2G18170 // AT3G50990 // AT1G64360 // AT1G73680 // AT5G19890 // AT1G56650 // AT3G32980 // AT2G28190 // AT3G11050 // AT1G05240 // AT1G21520 // AT3G60980 // AT3G44340 // AT3G27820 // AT2G37040 
GO:0009640	P	photomorphogenesis	5	1501	71	37767	0.17	1	// AT1G73590 // AT5G23670 // AT3G55370 // AT1G09530 // AT1G22920 
GO:0042592	P	homeostatic process	6	1501	216	37767	0.86	1	// AT2G29120 // AT5G11930 // AT1G52990 // AT1G03120 // AT3G11050 // AT3G10350 
GO:0043632	P	modification-dependent macromolecule catabolic process	11	1501	303	37767	0.66	1	// AT4G26430 // AT3G21860 // AT2G39940 // AT5G23540 // AT5G28540 // AT5G05780 // AT5G53360 // AT1G13060 // AT1G20140 // AT3G08690 // AT4G23570 
GO:0009733	P	response to auxin stimulus	18	1501	360	37767	0.2	1	// AT5G62470 // AT5G15310 // AT5G45710 // AT5G37020 // AT1G22920 // AT2G46690 // AT4G36740 // AT5G40770 // AT1G56150 // AT1G30330 // AT4G32810 // AT1G19840 // AT1G09540 // AT1G57560 // AT2G39550 // AT1G78570 // AT5G13360 // AT2G21220 
GO:0009826	P	unidimensional cell growth	7	1501	186	37767	0.61	1	// AT1G75750 // AT4G25420 // AT2G37640 // AT2G19520 // AT3G03220 // AT5G51810 // AT5G09350 
GO:0009639	P	response to red or far red light	11	1501	210	37767	0.23	1	// AT2G37640 // AT1G22920 // AT1G73590 // AT3G55370 // AT4G36880 // AT1G67090 // AT1G30040 // AT5G23670 // AT5G51810 // AT1G80010 // AT1G09530 
GO:0009737	P	response to abscisic acid stimulus	17	1501	378	37767	0.34	1	// AT1G75750 // AT5G62470 // AT2G45640 // AT3G11050 // AT4G26080 // AT3G48040 // AT3G02850 // AT1G01720 // AT3G06490 // AT5G25610 // AT5G62380 // AT5G51760 // AT1G24190 // AT2G39550 // AT1G71930 // AT2G37220 // AT5G59320 
GO:0009735	P	response to cytokinin stimulus	7	1501	94	37767	0.092	1	// AT5G25220 // AT5G06650 // AT1G71930 // AT5G62380 // AT3G62670 // AT5G58080 // AT5G62120 
GO:0006520	P	cellular amino acid metabolic process	8	1501	430	37767	0.99	1	// AT1G64660 // AT1G72550 // AT3G63250 // AT5G22630 // AT4G35630 // AT3G14390 // AT5G11880 // AT4G29840 
GO:0046686	P	response to cadmium ion	6	1501	178	37767	0.71	1	// AT2G17630 // AT5G62470 // AT5G15310 // AT5G42740 // AT3G54470 // AT5G65140 
GO:0006468	P	protein amino acid phosphorylation	39	1501	946	37767	0.43	1	// AT5G50860 // AT1G51170 // AT3G44610 // AT5G40380 // AT1G67580 // AT2G24230 // AT2G23950 // AT1G52310 // AT2G19400 // AT1G25320 // AT5G67200 // AT3G13065 // AT2G32850 // AT3G20830 // AT5G67280 // AT1G61490 // AT1G04700 // AT1G79600 // AT3G24790 // AT3G25560 // AT1G70430 // AT3G51850 // AT1G54610 // AT5G37790 // AT3G04910 // AT4G31390 // AT3G20530 // AT3G01085 // AT5G51560 // AT3G20190 // AT5G53890 // AT5G41260 // AT5G61480 // AT1G67890 // AT5G16590 // AT2G29220 // AT3G24660 // AT1G69790 // AT2G32800 
GO:0042214	P	terpene metabolic process	5	1501	50	37767	0.059	1	// AT4G32810 // AT1G30100 // AT1G78390 // AT5G23960 // AT1G61680 
GO:0045087	P	innate immune response	12	1501	347	37767	0.72	1	// AT3G44480 // AT1G05460 // AT2G39940 // AT3G04210 // AT4G24770 // AT4G15900 // AT1G18350 // AT4G09430 // AT4G16950 // AT3G44400 // AT2G37220 // AT4G20910 
GO:0000271	P	polysaccharide biosynthetic process	5	1501	112	37767	0.46	1	// AT5G36870 // AT1G32180 // AT4G24000 // AT4G24010 // AT5G64740 
GO:0006464	P	protein modification process	64	1501	1474	37767	0.26	1	// AT4G26430 // AT5G16090 // AT5G50860 // AT4G03370 // AT4G17910 // AT5G40140 // AT2G22740 // AT1G51170 // AT3G44610 // AT3G18520 // AT4G26080 // AT5G40380 // AT1G67580 // AT2G24230 // AT1G77810 // AT2G23950 // AT5G28210 // AT5G14850 // AT1G52310 // AT2G19400 // AT1G25320 // AT4G24940 // AT3G20740 // AT1G27910 // AT5G67320 // AT5G18320 // AT3G13065 // AT5G14360 // AT2G29220 // AT5G67200 // AT4G21350 // AT2G32850 // AT5G53890 // AT3G20830 // AT5G67280 // AT1G61490 // AT1G04700 // AT1G79600 // AT3G01085 // AT5G53360 // AT3G25560 // AT3G01620 // AT1G70430 // AT3G51850 // AT1G54610 // AT5G37790 // AT3G04910 // AT4G31390 // AT3G20530 // AT3G24790 // AT2G32790 // AT5G51560 // AT3G20190 // AT1G22920 // AT5G41260 // AT5G61480 // AT1G67890 // AT5G16590 // AT2G45240 // AT4G08590 // AT3G24660 // AT2G39550 // AT1G69790 // AT2G32800 
GO:0006091	P	generation of precursor metabolites and energy	8	1501	285	37767	0.88	1	// AT5G08530 // AT5G42740 // AT4G38510 // AT4G32530 // AT2G01090 // AT5G56350 // AT5G47810 // AT1G22700 
GO:0051276	P	chromosome organization	10	1501	216	37767	0.36	1	// AT2G28290 // AT3G52280 // AT5G10390 // AT3G20740 // AT2G22740 // AT2G37100 // AT5G67320 // AT3G18520 // AT4G35570 // AT5G02570 
GO:0009913	P	epidermal cell differentiation	7	1501	151	37767	0.4	1	// AT4G09820 // AT2G19520 // AT3G27920 // AT5G06650 // AT1G63650 // AT5G53200 // AT5G09350 
GO:0006066	P	alcohol metabolic process	10	1501	270	37767	0.63	1	// AT5G42740 // AT5G56350 // AT4G39180 // AT4G37760 // AT5G35790 // AT5G23670 // AT5G57330 // AT1G78570 // AT5G40610 // AT5G47810 
GO:0006796	P	phosphate metabolic process	49	1501	1178	37767	0.4	1	// AT5G50860 // AT4G15530 // AT1G51170 // AT3G44610 // AT4G32530 // AT5G40380 // AT1G67580 // AT2G24230 // AT4G26080 // AT5G08530 // AT2G23950 // AT5G28210 // AT1G52310 // AT2G19400 // AT1G25320 // AT5G67200 // AT4G38510 // AT3G13065 // AT5G23450 // AT2G01090 // AT2G32850 // AT3G20830 // AT5G67280 // AT1G61490 // AT1G04700 // AT1G79600 // AT3G01085 // AT3G25560 // AT1G70430 // AT3G51850 // AT1G54610 // AT5G37790 // AT3G04910 // AT4G31390 // AT3G20530 // AT3G24790 // AT5G51560 // AT3G20190 // AT5G53890 // AT5G41260 // AT5G61480 // AT1G67890 // AT5G16590 // AT2G29220 // AT3G24660 // AT1G69790 // AT2G32710 // AT5G40610 // AT2G32800 
GO:0006790	P	sulfur metabolic process	12	1501	220	37767	0.18	1	// AT1G16410 // AT1G64660 // AT4G12030 // AT1G62540 // AT3G63250 // AT1G65880 // AT1G54040 // AT1G16400 // AT4G35640 // AT3G19710 // AT4G21990 // AT1G62560 
GO:0006793	P	phosphorus metabolic process	49	1501	1179	37767	0.4	1	// AT5G50860 // AT4G15530 // AT1G51170 // AT3G44610 // AT4G32530 // AT5G40380 // AT1G67580 // AT2G24230 // AT4G26080 // AT5G08530 // AT2G23950 // AT5G28210 // AT1G52310 // AT2G19400 // AT1G25320 // AT5G67200 // AT4G38510 // AT3G13065 // AT5G23450 // AT2G01090 // AT2G32850 // AT3G20830 // AT5G67280 // AT1G61490 // AT1G04700 // AT1G79600 // AT3G01085 // AT3G25560 // AT1G70430 // AT3G51850 // AT1G54610 // AT5G37790 // AT3G04910 // AT4G31390 // AT3G20530 // AT3G24790 // AT5G51560 // AT3G20190 // AT5G53890 // AT5G41260 // AT5G61480 // AT1G67890 // AT5G16590 // AT2G29220 // AT3G24660 // AT1G69790 // AT2G32710 // AT5G40610 // AT2G32800 
GO:0006412	P	translation	21	1501	1445	37767	1	1	// AT5G10360 // AT1G07070 // AT1G64880 // AT3G56340 // AT1G72550 // AT3G55170 // AT3G05560 // AT3G60245 // AT1G69610 // AT1G58684 // AT5G09770 // AT1G77840 // AT4G14320 // AT1G67430 // AT1G33850 // AT3G10950 // AT3G09680 // AT2G05220 // AT5G47930 // AT1G58983 // AT4G02930 
GO:0048523	P	negative regulation of cellular process	14	1501	234	37767	0.096	1	// AT5G52240 // AT5G18230 // AT2G36490 // AT3G48040 // AT1G32210 // AT1G01720 // AT4G15900 // AT1G50640 // AT3G23130 // AT2G39550 // AT1G24190 // AT2G43410 // AT2G32710 // AT4G26080 
GO:0048522	P	positive regulation of cellular process	7	1501	163	37767	0.47	1	// AT2G36490 // AT1G13710 // AT3G55370 // AT2G34150 // AT5G03790 // AT2G33880 // AT1G09530 
GO:0008104	P	protein localization	14	1501	408	37767	0.74	1	// AT3G17340 // AT4G27950 // AT5G62600 // AT3G16270 // AT1G03000 // AT3G52850 // AT3G49560 // AT3G27920 // AT3G23660 // AT3G29070 // AT4G35410 // AT2G20840 // AT3G47700 // AT2G28800 
GO:0007165	P	signal transduction	41	1501	1228	37767	0.89	1	// AT5G43870 // AT3G48040 // AT3G04210 // AT3G11490 // AT5G40320 // AT5G23400 // AT3G27920 // AT3G24225 // AT3G62670 // AT2G32680 // AT5G58080 // AT3G44400 // AT1G78570 // AT3G09150 // AT1G19640 // AT4G25420 // AT4G14740 // AT1G77730 // AT1G01720 // AT5G02430 // AT1G56650 // AT4G14640 // AT4G09430 // AT3G55940 // AT1G09530 // AT4G26080 // AT1G04370 // AT5G54200 // AT1G50640 // AT2G18170 // AT4G13992 // AT1G13230 // AT5G62120 // AT2G39940 // AT4G15900 // AT1G67890 // AT1G18350 // AT4G36450 // AT5G25900 // AT2G39550 // AT3G54930 
GO:0007166	P	cell surface receptor linked signaling pathway	11	1501	172	37767	0.094	1	// AT5G51560 // AT3G20190 // AT5G67200 // AT5G67280 // AT5G53890 // AT1G25320 // AT5G16590 // AT3G24660 // AT3G13065 // AT5G23450 // AT2G24230 
GO:0007167	P	enzyme linked receptor protein signaling pathway	10	1501	140	37767	0.063	1	// AT5G51560 // AT3G20190 // AT5G67200 // AT5G67280 // AT5G53890 // AT1G25320 // AT5G16590 // AT3G24660 // AT3G13065 // AT2G24230 
GO:0007169	P	transmembrane receptor protein tyrosine kinase signaling pathway	10	1501	140	37767	0.063	1	// AT5G51560 // AT3G20190 // AT5G67200 // AT5G67280 // AT5G53890 // AT1G25320 // AT5G16590 // AT3G24660 // AT3G13065 // AT2G24230 
GO:0042445	P	hormone metabolic process	8	1501	109	37767	0.08	1	// AT1G44350 // AT4G32810 // AT5G43890 // AT4G13260 // AT1G68460 // AT3G30180 // AT5G56970 // AT4G32540 
GO:0042446	P	hormone biosynthetic process	5	1501	69	37767	0.15	1	// AT3G30180 // AT5G43890 // AT1G68460 // AT4G32540 // AT4G13260 
GO:0042440	P	pigment metabolic process	5	1501	134	37767	0.62	1	// AT5G17230 // AT1G78570 // AT3G29590 // AT1G56650 // AT1G09530 
GO:0033036	P	macromolecule localization	26	1501	462	37767	0.057	1	// AT2G38530 // AT3G08770 // AT5G62600 // AT3G52850 // AT5G48490 // AT1G48750 // AT3G23660 // AT3G27920 // AT1G12100 // AT2G20840 // AT4G27950 // AT5G27630 // AT3G16270 // AT5G61610 // AT1G03000 // AT1G27950 // AT5G38195 // AT3G29070 // AT3G18280 // AT4G35410 // AT1G68710 // AT2G28800 // AT3G17340 // AT3G47700 // AT2G38540 // AT3G49560 
GO:0010038	P	response to metal ion	9	1501	238	37767	0.6	1	// AT2G17630 // AT5G62470 // AT5G15310 // AT5G42740 // AT1G03120 // AT4G14640 // AT3G54470 // AT2G28190 // AT5G65140 
GO:0010035	P	response to inorganic substance	13	1501	279	37767	0.33	1	// AT2G17630 // AT5G62470 // AT5G15310 // AT5G42740 // AT1G03120 // AT4G14640 // AT1G56650 // AT3G54470 // AT2G28190 // AT2G18170 // AT3G27820 // AT5G65140 // AT4G24020 
GO:0051707	P	response to other organism	23	1501	599	37767	0.59	1	// AT3G44480 // AT3G44670 // AT1G75030 // AT4G20910 // AT5G15090 // AT3G15020 // AT4G16950 // AT1G05460 // AT5G10270 // AT1G07640 // AT3G11650 // AT3G06490 // AT1G73680 // AT1G13230 // AT1G33960 // AT5G54800 // AT2G26330 // AT2G39940 // AT1G54040 // AT4G15900 // AT5G16590 // AT5G03760 // AT1G18350 
GO:0010033	P	response to organic substance	67	1501	1342	37767	0.04	1	// AT1G75750 // AT5G62470 // AT5G15310 // AT1G54040 // AT3G48040 // AT3G11050 // AT1G18350 // AT5G28540 // AT1G71930 // AT3G27920 // AT2G37640 // AT4G37760 // AT1G30330 // AT1G24190 // AT5G58080 // AT5G03780 // AT1G78570 // AT2G37220 // AT5G65420 // AT1G19640 // AT4G25420 // AT5G37020 // AT1G67100 // AT5G51760 // AT2G46690 // AT1G01720 // AT1G07640 // AT1G56650 // AT4G35480 // AT5G62380 // AT1G18710 // AT1G50420 // AT1G09530 // AT5G45710 // AT4G20910 // AT1G04370 // AT3G02850 // AT3G06490 // AT2G02810 // AT1G50640 // AT5G25610 // AT4G32810 // AT5G51810 // AT3G44350 // AT5G06650 // AT5G59320 // AT5G13360 // AT2G21220 // AT5G62120 // AT1G56150 // AT2G45640 // AT4G12030 // AT5G25220 // AT2G39940 // AT1G22920 // AT4G36740 // AT3G62670 // AT5G40770 // AT4G15900 // AT4G36880 // AT4G26080 // AT1G19840 // AT1G09540 // AT1G57560 // AT5G25900 // AT2G39550 // AT1G34180 
GO:0051704	P	multi-organism process	29	1501	776	37767	0.66	1	// AT3G44480 // AT1G06230 // AT3G44670 // AT1G75030 // AT3G18520 // AT4G20910 // AT1G25450 // AT5G15090 // AT3G15020 // AT4G16950 // AT1G05460 // AT5G10270 // AT1G07640 // AT3G11650 // AT1G61490 // AT3G06490 // AT1G73680 // AT1G13230 // AT5G53430 // AT5G09350 // AT5G54800 // AT2G26330 // AT2G39940 // AT1G54040 // AT4G15900 // AT5G16590 // AT5G03760 // AT1G18350 // AT1G33960 
GO:0044248	P	cellular catabolic process	31	1501	746	37767	0.43	1	// AT4G26430 // AT3G21860 // AT1G64660 // AT5G23540 // AT5G28540 // AT3G27820 // AT5G56350 // AT4G23570 // AT1G03000 // AT3G08690 // AT2G47730 // AT4G21600 // AT4G21980 // AT1G13060 // AT4G10060 // AT4G21590 // AT5G05780 // AT5G53360 // AT5G47810 // AT1G30040 // AT5G42740 // AT4G32810 // AT5G13570 // AT2G39940 // AT4G24040 // AT1G54040 // AT5G35790 // AT1G20140 // AT5G17220 // AT5G40610 // AT3G06420 
GO:0044249	P	cellular biosynthetic process	210	1501	4925	37767	0.15	1	// AT5G09920 // AT3G56340 // AT2G17730 // AT1G75510 // AT1G58684 // AT1G03280 // AT3G45130 // AT2G35700 // AT5G58080 // AT5G53200 // AT2G18550 // AT5G66320 // AT2G40620 // AT2G28200 // AT5G43890 // AT5G23960 // AT4G32540 // AT4G29650 // AT1G72680 // AT2G43410 // AT1G26590 // AT5G22630 // AT1G30100 // AT1G77810 // AT5G17230 // AT3G05560 // AT3G06490 // AT1G64880 // AT5G18450 // AT2G46770 // AT1G53320 // AT3G54470 // AT2G21320 // AT1G70920 // AT5G64740 // AT2G44810 // AT1G55110 // AT3G14390 // AT5G47930 // AT4G34570 // AT2G24120 // AT4G36740 // AT1G69610 // AT4G15900 // AT1G34650 // AT3G29590 // AT5G11880 // AT5G23670 // AT1G62560 // AT5G16230 // AT4G34850 // AT4G02930 // AT5G62470 // AT5G35550 // AT5G36740 // AT4G17910 // AT1G63210 // AT1G20910 // AT5G45600 // AT3G13810 // AT3G01530 // AT1G24190 // AT1G30330 // AT3G09150 // AT1G19640 // AT5G37020 // AT4G37180 // AT5G14850 // AT1G07640 // AT1G69180 // AT5G57520 // AT1G78960 // AT5G06250 // AT2G40260 // AT5G23450 // AT3G07650 // AT3G16950 // AT2G47460 // AT1G72570 // AT3G45610 // AT4G30000 // AT5G03300 // AT1G17050 // AT3G60245 // AT5G54630 // AT4G34250 // AT1G68200 // AT1G66470 // AT5G03790 // AT3G44350 // AT5G15030 // AT1G79430 // AT4G35700 // AT5G03415 // AT4G14410 // AT2G41900 // AT1G68360 // AT4G27240 // AT1G09490 // AT4G38510 // AT3G62670 // AT1G01250 // AT2G42830 // AT5G39230 // AT5G25900 // AT2G20690 // AT4G14320 // AT2G30200 // AT5G09460 // AT5G36670 // AT1G78390 // AT5G15310 // AT1G14685 // AT1G16400 // AT3G30530 // AT2G20100 // AT1G67430 // AT1G33850 // AT2G37040 // AT1G78090 // AT4G35630 // AT5G09350 // AT5G06650 // AT1G50960 // AT1G18710 // AT1G04370 // AT5G67060 // AT5G02460 // AT1G58983 // AT1G50420 // AT4G20400 // AT1G25470 // AT1G77840 // AT1G16410 // AT2G22190 // AT2G03340 // AT1G72550 // AT5G36870 // AT1G62430 // AT5G38800 // AT5G09770 // AT5G16390 // AT1G68460 // AT4G32530 // AT5G07990 // AT5G51810 // AT2G05220 // AT4G12030 // AT4G39180 // AT5G25160 // AT4G17710 // AT1G26610 // AT1G67890 // AT2G25820 // AT1G05160 // AT1G09540 // AT1G57560 // AT1G51500 // AT5G57800 // AT2G03500 // AT5G10360 // AT1G07070 // AT5G18230 // AT4G33790 // AT4G27950 // AT1G62540 // AT5G15480 // AT3G63250 // AT1G65880 // AT5G65230 // AT3G17100 // AT3G23130 // AT3G47500 // AT3G10950 // AT5G49460 // AT1G78570 // AT4G29840 // AT1G27360 // AT4G25420 // AT3G09680 // AT3G55360 // AT5G65590 // AT1G77200 // AT1G56650 // AT5G11590 // AT4G28800 // AT1G68710 // AT4G39770 // AT1G49560 // AT1G50640 // AT3G19710 // AT2G31070 // AT3G01620 // AT2G39550 // AT5G58860 // AT3G55170 // AT2G17180 // AT1G17410 // AT5G42740 // AT5G67180 // AT2G36490 // AT3G55370 // AT1G57750 // AT4G13260 // AT4G14770 // AT1G63650 // AT5G65140 // AT1G61680 // AT2G28810 // AT5G53430 
GO:0009793	P	embryonic development ending in seed dormancy	18	1501	465	37767	0.58	1	// AT3G20400 // AT5G10360 // AT5G13480 // AT3G18110 // AT5G67570 // AT5G62990 // AT4G00310 // AT4G15900 // AT3G05680 // AT3G17520 // AT3G62670 // AT2G35700 // AT2G35340 // AT2G46770 // AT2G18650 // AT2G33880 // AT4G32540 // AT3G54350 
GO:0016567	P	protein ubiquitination	6	1501	121	37767	0.36	1	// AT4G21350 // AT1G27910 // AT5G40140 // AT5G53360 // AT5G18320 // AT4G08590 
GO:0016568	P	chromatin modification	6	1501	95	37767	0.19	1	// AT2G28290 // AT3G52280 // AT3G20740 // AT2G22740 // AT5G67320 // AT3G18520 
GO:0010629	P	negative regulation of gene expression	8	1501	197	37767	0.53	1	// AT5G18230 // AT2G19930 // AT4G15900 // AT3G23130 // AT1G24190 // AT2G43410 // AT4G20910 // AT2G36490 
GO:0006807	P	nitrogen compound metabolic process	158	1501	3826	37767	0.32	1	// AT3G50670 // AT5G09920 // AT1G64660 // AT2G17730 // AT1G75510 // AT3G14390 // AT2G35700 // AT5G58080 // AT5G53200 // AT2G18550 // AT5G66320 // AT2G40620 // AT4G12280 // AT3G13226 // AT2G28200 // AT4G29650 // AT1G31670 // AT4G21600 // AT2G47580 // AT5G16450 // AT2G43410 // AT1G26590 // AT1G43190 // AT4G20910 // AT5G65590 // AT3G06490 // AT5G18450 // AT1G50420 // AT1G53320 // AT3G54470 // AT2G21320 // AT1G70920 // AT5G53430 // AT1G55110 // AT5G06650 // AT4G34570 // AT2G24120 // AT5G13570 // AT4G36740 // AT4G15900 // AT2G31450 // AT5G11880 // AT1G26610 // AT5G23670 // AT5G62470 // AT5G36740 // AT1G63210 // AT4G14410 // AT1G20910 // AT5G45600 // AT3G13810 // AT3G01530 // AT1G24190 // AT1G30330 // AT3G09150 // AT5G28210 // AT5G37020 // AT1G04370 // AT1G34650 // AT1G69180 // AT5G57520 // AT5G06250 // AT3G07650 // AT2G47460 // AT1G72570 // AT3G45610 // AT4G37180 // AT5G03300 // AT1G07640 // AT1G18090 // AT5G54630 // AT2G20690 // AT5G09460 // AT5G03790 // AT3G44350 // AT5G15030 // AT1G79430 // AT4G35700 // AT5G03415 // AT1G75090 // AT2G41900 // AT1G68360 // AT4G27240 // AT4G38510 // AT1G01250 // AT2G42830 // AT5G39230 // AT1G68200 // AT1G16610 // AT5G36670 // AT1G03280 // AT1G49560 // AT5G15310 // AT1G14685 // AT3G30530 // AT2G20100 // AT5G35550 // AT3G62670 // AT3G20740 // AT5G44750 // AT4G35630 // AT1G20370 // AT4G24020 // AT5G67060 // AT5G02460 // AT2G40260 // AT1G25470 // AT2G03340 // AT1G72550 // AT4G36020 // AT3G52120 // AT5G38800 // AT1G68460 // AT4G32530 // AT1G66470 // AT4G20400 // AT4G39180 // AT5G25160 // AT4G17710 // AT4G24770 // AT1G67890 // AT2G25820 // AT5G35790 // AT1G09540 // AT1G57560 // AT5G56970 // AT2G03500 // AT5G18230 // AT4G27950 // AT5G15480 // AT3G63250 // AT5G65230 // AT3G17100 // AT3G23130 // AT3G47500 // AT1G78570 // AT4G29840 // AT1G27360 // AT3G10010 // AT5G22630 // AT1G77200 // AT1G56650 // AT5G11590 // AT4G28800 // AT1G68710 // AT5G13480 // AT4G21590 // AT1G50640 // AT2G31070 // AT1G18710 // AT2G17180 // AT1G17410 // AT5G67180 // AT2G36490 // AT3G55370 // AT4G14770 // AT1G63650 // AT2G28810 
GO:0044267	P	cellular protein metabolic process	107	1501	3487	37767	1	1	// AT3G21860 // AT1G58684 // AT2G24230 // AT1G25320 // AT4G24940 // AT3G08690 // AT1G27910 // AT5G18320 // AT3G13065 // AT1G13060 // AT1G07070 // AT1G77810 // AT1G59980 // AT3G05560 // AT1G04700 // AT1G70430 // AT3G04910 // AT5G47930 // AT1G64880 // AT1G03760 // AT2G39940 // AT1G69610 // AT5G61480 // AT2G29220 // AT2G32800 // AT4G02930 // AT4G26430 // AT5G50860 // AT4G17910 // AT3G06778 // AT1G02650 // AT5G28210 // AT3G15710 // AT5G14850 // AT5G41260 // AT5G67320 // AT2G32850 // AT1G61490 // AT3G60245 // AT5G27240 // AT1G54610 // AT1G67580 // AT4G31390 // AT1G58983 // AT5G05780 // AT2G32790 // AT5G51560 // AT2G45240 // AT3G24660 // AT2G39550 // AT4G14320 // AT5G16090 // AT5G28540 // AT1G67430 // AT3G44610 // AT3G18520 // AT1G33850 // AT5G09540 // AT3G20740 // AT5G14360 // AT1G77840 // AT5G16650 // AT3G20830 // AT1G72550 // AT5G67280 // AT3G51910 // AT3G01085 // AT5G53360 // AT3G25560 // AT3G56340 // AT3G51850 // AT2G05220 // AT3G20190 // AT1G22920 // AT1G71000 // AT5G53890 // AT1G67890 // AT1G20140 // AT1G69790 // AT5G10360 // AT4G03370 // AT5G23540 // AT5G40140 // AT2G22740 // AT1G11660 // AT3G10950 // AT3G09680 // AT2G42080 // AT4G23570 // AT2G23950 // AT5G40380 // AT1G52310 // AT2G19400 // AT5G67200 // AT2G47440 // AT4G21350 // AT4G26080 // AT3G24790 // AT3G01620 // AT5G37790 // AT3G55170 // AT3G20530 // AT1G79600 // AT5G09770 // AT5G16590 // AT1G51170 // AT4G08590 
GO:0044264	P	cellular polysaccharide metabolic process	5	1501	127	37767	0.57	1	// AT5G36870 // AT5G57530 // AT3G18660 // AT5G64740 // AT4G37800 
GO:0051186	P	cofactor metabolic process	8	1501	308	37767	0.92	1	// AT5G49460 // AT1G17050 // AT3G21730 // AT5G35790 // AT4G30000 // AT3G09150 // AT4G34570 // AT3G16950 
