GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0004176	F	ATP-dependent peptidase activity	7	2789	29	37767	0.01	0.48	// AT1G75460 // AT1G35340 // AT1G50250 // AT5G50920 // AT5G15250 // AT5G42270 // AT2G29080 
GO:0003677	F	DNA binding	249	2789	2892	37767	0.0095	0.48	// AT5G49520 // AT3G60530 // AT5G06710 // AT3G53680 // AT1G69540 // AT5G45140 // AT4G00730 // AT3G20310 // AT3G46600 // AT3G57980 // AT5G55300 // AT1G69325 // AT3G24310 // AT3G23050 // AT5G45260 // AT4G36020 // AT5G63790 // AT2G40620 // AT5G24120 // AT1G58220 // AT2G02470 // AT4G04580 // AT4G17380 // AT2G21650 // AT4G36240 // AT1G43950 // AT5G25470 // AT2G42380 // AT2G35940 // AT3G20810 // AT2G02070 // AT2G07690 // AT5G46910 // AT4G13640 // AT1G20900 // AT5G18450 // AT2G14210 // AT1G53320 // AT5G50915 // AT2G21320 // AT3G11580 // AT1G76890 // AT1G36060 // AT2G16400 // AT2G43000 // AT4G18390 // AT3G32920 // AT1G49980 // AT4G17230 // AT2G34450 // AT3G45170 // AT5G09330 // AT2G27300 // AT3G15540 // AT1G27660 // AT1G61660 // AT1G19040 // AT1G18570 // AT1G22640 // AT2G42280 // AT1G59530 // AT5G20240 // AT1G48610 // AT4G16430 // AT1G29280 // AT5G53290 // AT3G61630 // AT4G00050 // AT1G54830 // AT1G47655 // AT5G47670 // AT5G64750 // AT5G25190 // AT2G21235 // AT1G30330 // AT5G08520 // AT1G34410 // AT5G24930 // AT2G01940 // AT3G18010 // AT4G35390 // AT1G57820 // AT1G43770 // AT1G63160 // AT1G34650 // AT2G42200 // AT5G42520 // AT5G60970 // AT2G39880 // AT1G06160 // AT3G29340 // AT2G28510 // AT4G31805 // AT3G23250 // AT2G46770 // AT1G58100 // AT4G12670 // AT3G07650 // AT1G25310 // AT3G48590 // AT1G72570 // AT1G17590 // AT3G22760 // AT5G51790 // AT2G31230 // AT4G38340 // AT5G49330 // AT4G14540 // AT3G57670 // AT5G41570 // AT1G23380 // AT1G21970 // AT1G68880 // AT2G13840 // AT4G00180 // AT4G04890 // AT2G06020 // AT1G34380 // AT5G43410 // AT3G20475 // AT5G23880 // AT2G01200 // AT1G52150 // AT2G26880 // AT3G01530 // AT1G43160 // AT2G33620 // AT4G08150 // AT1G43850 // AT1G59750 // AT3G02380 // AT5G56860 // AT1G30650 // AT4G17500 // AT5G65310 // AT1G25560 // AT1G26260 // AT2G20180 // AT4G16750 // AT4G23800 // AT4G32200 // AT2G31320 // AT2G37590 // AT5G53210 // AT5G46640 // AT3G48900 // AT1G34670 // AT3G44350 // AT1G44830 // AT4G32800 // AT1G30490 // AT5G41030 // AT4G10920 // AT5G07690 // AT2G15400 // AT4G01500 // AT2G01060 // AT1G46480 // AT1G65910 // AT3G02150 // AT5G28770 // AT3G45260 // AT3G50330 // AT4G00670 // AT2G03340 // AT3G15590 // AT3G24320 // AT4G14560 // AT2G34900 // AT5G42640 // AT4G17880 // AT2G24430 // AT1G61700 // AT1G42990 // AT5G52890 // AT1G55110 // AT4G22770 // AT5G11190 // AT5G39550 // AT3G28920 // AT5G55020 // AT5G39760 // AT1G32770 // AT1G64620 // AT3G02160 // AT2G01930 // AT1G07820 // AT1G51950 // AT3G47500 // AT5G41090 // AT2G45190 // AT3G16600 // AT5G44080 // AT2G18060 // AT2G19480 // AT2G26580 // AT2G04630 // AT3G23130 // AT5G04150 // AT4G00480 // AT5G54930 // AT3G45150 // AT5G41010 // AT5G27130 // AT2G28550 // AT4G22070 // AT1G32360 // AT3G21330 // AT5G27880 // AT5G47370 // AT3G18380 // AT1G66140 // AT1G56650 // AT4G36540 // AT2G02450 // AT2G23290 // AT5G22380 // AT2G01570 // AT4G36650 // AT5G28650 // AT3G16857 // AT2G04038 // AT2G23320 // AT3G47620 // AT5G35210 // AT1G12980 // AT4G25180 // AT4G01250 // AT2G31070 // AT3G48430 // AT3G56400 // AT5G24520 // AT5G38860 // AT5G46830 // AT3G54490 // AT1G61215 // AT2G24690 // AT2G15430 // AT4G16780 // AT2G02820 // AT5G26580 // AT1G45249 // AT4G37730 // AT5G03680 // AT5G49450 // AT1G68480 // AT1G13260 // AT3G30260 // AT2G42150 
GO:0004866	F	endopeptidase inhibitor activity	8	2789	39	37767	0.014	0.48	// AT3G45220 // AT2G14540 // AT2G43510 // AT2G40880 // AT3G12490 // AT1G63280 // AT5G12140 // AT3G50020 
GO:0004872	F	receptor activity	26	2789	212	37767	0.013	0.48	// AT4G19530 // AT4G16940 // AT5G46330 // AT5G40100 // AT1G31540 // AT2G13790 // AT5G46270 // AT5G45000 // AT3G23150 // AT1G63870 // AT1G72900 // AT1G47370 // AT5G41740 // AT1G65790 // AT1G56520 // AT5G40910 // AT3G04220 // AT4G19520 // AT5G20270 // AT1G57850 // AT5G57360 // AT5G38280 // AT5G45210 // AT1G57630 // AT1G65800 // AT1G57670 
GO:0003899	F	DNA-directed RNA polymerase activity	12	2789	71	37767	0.011	0.48	// AT5G41010 // AT3G59600 // AT2G15430 // AT5G24120 // AT4G14660 // AT2G15400 // AT5G45140 // AT4G25180 // AT1G29940 // AT2G04630 // AT1G61700 // AT3G54490 
GO:0019825	F	oxygen binding	30	2789	255	37767	0.014	0.48	// AT2G28850 // AT4G12310 // AT5G35715 // AT3G48310 // AT2G30770 // AT3G26180 // AT5G05690 // AT2G16060 // AT3G44970 // AT2G26710 // AT1G33720 // AT1G58260 // AT3G26230 // AT2G29090 // AT2G12190 // AT3G28740 // AT3G26300 // AT3G26220 // AT4G12320 // AT2G28860 // AT1G34540 // AT3G30290 // AT3G26190 // AT4G20240 // AT3G26170 // AT5G06905 // AT5G09970 // AT5G38450 // AT1G66540 // AT3G26310 
GO:0030528	F	transcription regulator activity	209	2789	2417	37767	0.014	0.48	// AT5G49520 // AT3G60530 // AT5G06710 // AT1G69540 // AT4G00730 // AT3G20310 // AT3G46600 // AT2G01570 // AT2G46770 // AT1G28520 // AT3G23050 // AT5G45260 // AT5G63790 // AT2G40620 // AT5G24120 // AT1G58220 // AT4G04580 // AT5G26594 // AT2G21650 // AT4G36240 // AT1G43950 // AT2G42380 // AT1G30455 // AT2G35940 // AT3G20810 // AT2G02070 // AT5G46910 // AT4G13640 // AT3G47500 // AT4G16430 // AT5G18450 // AT2G14210 // AT1G53320 // AT5G50915 // AT2G21320 // AT3G11580 // AT1G76890 // AT1G36060 // AT2G16400 // AT2G43000 // AT4G18390 // AT4G17230 // AT2G34450 // AT5G09330 // AT2G27300 // AT3G15540 // AT5G08520 // AT1G61660 // AT1G19040 // AT1G18570 // AT1G22640 // AT2G42280 // AT1G59530 // AT5G20240 // AT3G28857 // AT4G23800 // AT1G29280 // AT5G53290 // AT3G61630 // AT4G00050 // AT1G54830 // AT1G47655 // AT5G47670 // AT5G64750 // AT5G25190 // AT2G21235 // AT1G30330 // AT1G27660 // AT1G34410 // AT5G49330 // AT3G18010 // AT4G35390 // AT3G48430 // AT1G34650 // AT2G42200 // AT5G42520 // AT5G60970 // AT2G39880 // AT1G06160 // AT3G29340 // AT1G66340 // AT4G31805 // AT3G23250 // AT1G58100 // AT3G07650 // AT1G25310 // AT3G48590 // AT1G72570 // AT1G17590 // AT3G22760 // AT5G51790 // AT2G31230 // AT4G38340 // AT4G14540 // AT5G41570 // AT1G23380 // AT1G21970 // AT1G68880 // AT4G00180 // AT3G44350 // AT2G06020 // AT5G43410 // AT2G01200 // AT1G52150 // AT2G26880 // AT3G01530 // AT1G43160 // AT5G24930 // AT4G08150 // AT1G43850 // AT1G59750 // AT3G02380 // AT5G56860 // AT1G30650 // AT4G17500 // AT5G65310 // AT1G25560 // AT1G26260 // AT2G20180 // AT4G16750 // AT2G37590 // AT5G53210 // AT3G45170 // AT1G34670 // AT4G04890 // AT3G24310 // AT5G01840 // AT1G44830 // AT4G32800 // AT1G30490 // AT5G41030 // AT4G10920 // AT5G07690 // AT4G01500 // AT2G01060 // AT1G46480 // AT1G65910 // AT3G02150 // AT5G28770 // AT3G45260 // AT3G50330 // AT2G03340 // AT4G14560 // AT5G42640 // AT4G17880 // AT2G24430 // AT2G28510 // AT1G42990 // AT1G55110 // AT5G11190 // AT3G28920 // AT5G55020 // AT5G39760 // AT1G32770 // AT1G64620 // AT2G23290 // AT2G01930 // AT1G51950 // AT4G00390 // AT5G41090 // AT2G45190 // AT5G44080 // AT2G18060 // AT2G26580 // AT3G23130 // AT5G04150 // AT4G00480 // AT3G45150 // AT5G27130 // AT2G28550 // AT4G22070 // AT1G32360 // AT3G21330 // AT5G27880 // AT5G47370 // AT3G18380 // AT1G66140 // AT1G56650 // AT4G36540 // AT2G02450 // AT5G22380 // AT4G36650 // AT5G28650 // AT3G16857 // AT2G04038 // AT2G23320 // AT3G47620 // AT2G01940 // AT1G12980 // AT4G01250 // AT2G31070 // AT3G56400 // AT3G57670 // AT5G38860 // AT5G46830 // AT2G24690 // AT4G16780 // AT5G26660 // AT5G28640 // AT2G02820 // AT5G26580 // AT1G45249 // AT4G37730 // AT5G03680 // AT2G13690 // AT5G49450 // AT1G68480 // AT1G13260 // AT3G30260 
GO:0046914	F	transition metal ion binding	147	2789	1618	37767	0.0091	0.48	// AT4G10150 // AT5G47610 // AT3G53680 // AT4G09560 // AT1G55390 // AT2G46210 // AT1G32810 // AT5G02750 // AT5G42940 // AT1G49200 // AT2G21320 // AT1G23740 // AT4G32640 // AT1G31670 // AT2G12190 // AT3G43590 // AT2G19385 // AT2G02070 // AT5G37890 // AT2G26695 // AT5G38960 // AT5G05600 // AT1G34480 // AT5G24580 // AT5G37340 // AT2G17720 // AT5G48655 // AT3G17070 // AT2G24200 // AT4G29890 // AT1G31690 // AT4G18720 // AT4G30590 // AT4G25600 // AT3G32980 // AT5G22000 // AT3G18290 // AT5G40810 // AT5G24930 // AT5G23110 // AT2G24590 // AT3G43230 // AT1G30455 // AT1G65130 // AT2G01940 // AT1G43770 // AT4G15420 // AT1G19310 // AT5G45040 // AT5G14740 // AT1G67560 // AT2G21630 // AT3G07650 // AT1G66450 // AT1G62370 // AT1G74250 // AT4G04404 // AT4G08780 // AT1G65200 // AT5G42390 // AT1G72175 // AT3G53410 // AT5G02380 // AT3G47660 // AT2G21420 // AT4G06634 // AT5G04280 // AT2G25060 // AT3G01500 // AT2G28460 // AT3G29340 // AT2G21500 // AT3G60966 // AT4G17690 // AT3G02380 // AT5G39150 // AT3G19010 // AT1G49230 // AT4G37160 // AT5G51970 // AT4G35820 // AT5G50450 // AT2G14835 // AT2G14830 // AT1G67340 // AT5G07040 // AT4G12420 // AT3G52720 // AT5G45730 // AT5G10370 // AT2G23100 // AT1G32530 // AT1G47570 // AT5G42640 // AT2G15780 // AT5G36240 // AT1G55110 // AT5G43660 // AT3G25030 // AT3G45260 // AT5G39550 // AT3G15740 // AT1G66540 // AT4G15093 // AT1G13400 // AT3G48970 // AT1G09780 // AT1G48360 // AT1G31160 // AT3G16600 // AT4G01380 // AT5G37860 // AT3G23130 // AT1G35190 // AT4G16270 // AT3G44970 // AT5G27880 // AT4G10160 // AT1G66140 // AT3G07100 // AT1G30870 // AT5G07060 // AT3G19950 // AT5G21105 // AT1G49220 // AT5G14130 // AT3G30460 // AT5G35210 // AT3G08505 // AT5G40880 // AT2G37700 // AT1G71040 // AT3G57670 // AT2G18980 // AT2G33740 // AT3G23280 // AT3G48540 // AT2G28540 // AT3G49960 // AT5G26749 // AT2G15530 // AT1G53820 // AT1G71695 // AT5G15250 // AT5G20990 // AT5G36228 // AT1G68480 
GO:0019199	F	transmembrane receptor protein kinase activity	5	2789	16	37767	0.012	0.48	// AT1G65800 // AT2G13790 // AT5G46330 // AT5G38280 // AT1G65790 
GO:0005524	F	ATP binding	125	2789	1377	37767	0.016	0.51	// AT5G14610 // AT1G58936 // AT3G50950 // AT5G27510 // AT5G50920 // AT3G09830 // AT3G24240 // AT2G16750 // AT3G59350 // AT2G24130 // AT1G63870 // AT1G61610 // AT4G17380 // AT1G33390 // AT1G59218 // AT1G29730 // AT3G54670 // AT1G63360 // AT4G04180 // AT5G45440 // AT5G25440 // AT4G28070 // AT1G58848 // AT5G38250 // AT3G28570 // AT1G61500 // AT2G05710 // AT5G61480 // AT1G51980 // AT1G58602 // AT2G40130 // AT2G32800 // AT3G32920 // AT5G23110 // AT5G50860 // AT5G40060 // AT3G46960 // AT3G57640 // AT5G40100 // AT3G16565 // AT1G70460 // AT5G46270 // AT3G28690 // AT2G25220 // AT1G63160 // AT1G68690 // AT1G35710 // AT1G50990 // AT3G25840 // AT2G07690 // AT1G34300 // AT3G51740 // AT2G17530 // AT4G12790 // AT3G20475 // AT5G45210 // AT1G71410 // AT3G28040 // AT1G23540 // AT4G02480 // AT3G28600 // AT4G03230 // AT1G58643 // AT2G37840 // AT1G51620 // AT2G25790 // AT1G31540 // AT3G46370 // AT2G05940 // AT1G28440 // AT2G05060 // AT1G28350 // AT5G35390 // AT1G56520 // AT1G80030 // AT5G35960 // AT3G26900 // AT1G59312 // AT3G24320 // AT5G10370 // AT3G60180 // AT1G66830 // AT4G24170 // AT4G09320 // AT3G46140 // AT5G56060 // AT5G43740 // AT3G49670 // AT2G27060 // AT3G49370 // AT5G26150 // AT3G45790 // AT4G19530 // AT4G16940 // AT3G16600 // AT5G46330 // AT1G21730 // AT1G47840 // AT1G63350 // AT2G01130 // AT5G18610 // AT5G41740 // AT3G28540 // AT2G07180 // AT1G62630 // AT5G40910 // AT3G04220 // AT5G19210 // AT4G19520 // AT2G26730 // AT4G29380 // AT4G24190 // AT2G31880 // AT1G20920 // AT5G37790 // AT2G40580 // AT1G24290 // AT3G58510 // AT2G41820 // AT1G45000 // AT5G03290 // AT5G56040 // AT3G53840 // AT2G40500 // AT3G47580 
GO:0016301	F	kinase activity	146	2789	1641	37767	0.017	0.54	// AT4G04510 // AT4G14340 // AT1G29730 // AT5G27510 // AT3G09830 // AT3G24240 // AT1G66830 // AT2G16750 // AT5G24240 // AT4G26390 // AT2G24130 // AT4G31110 // AT1G63700 // AT3G29160 // AT3G05660 // AT5G63400 // AT5G48630 // AT3G48260 // AT3G16360 // AT1G50990 // AT1G58936 // AT5G18610 // AT3G45430 // AT1G49350 // AT5G25440 // AT5G38280 // AT2G26980 // AT1G61500 // AT1G26150 // AT5G61480 // AT2G29220 // AT2G17530 // AT1G53440 // AT5G40820 // AT4G09760 // AT4G08470 // AT2G32800 // AT5G50860 // AT3G57640 // AT4G04570 // AT3G25490 // AT4G24400 // AT2G24360 // AT3G28690 // AT2G25220 // AT3G29350 // AT1G32320 // AT1G68690 // AT1G35710 // AT3G59350 // AT3G51740 // AT1G50700 // AT3G25840 // AT1G66340 // AT2G14440 // AT3G23150 // AT1G34300 // AT3G18680 // AT5G58520 // AT3G56600 // AT5G40440 // AT2G33020 // AT4G04710 // AT1G61610 // AT2G11520 // AT2G13790 // AT3G28040 // AT1G23540 // AT1G21980 // AT4G03230 // AT4G04960 // AT1G58643 // AT2G37840 // AT1G51620 // AT2G25790 // AT1G65790 // AT2G25090 // AT1G56120 // AT3G46370 // AT3G44610 // AT2G05940 // AT1G28440 // AT5G35410 // AT2G05060 // AT5G35390 // AT1G55610 // AT5G49660 // AT1G66430 // AT5G35960 // AT5G26570 // AT3G26900 // AT1G59312 // AT1G51860 // AT1G30270 // AT3G60180 // AT3G55550 // AT5G50180 // AT4G11330 // AT4G16360 // AT4G09320 // AT4G21400 // AT4G04220 // AT3G46140 // AT1G21250 // AT3G45860 // AT2G20470 // AT3G49670 // AT4G18950 // AT4G29050 // AT2G27060 // AT1G66750 // AT3G49370 // AT5G26150 // AT3G45790 // AT1G71410 // AT1G08590 // AT4G00710 // AT5G46330 // AT4G13920 // AT3G54090 // AT1G53700 // AT1G47840 // AT1G51820 // AT5G56040 // AT5G35980 // AT4G26100 // AT3G53840 // AT2G07180 // AT4G04540 // AT5G38250 // AT4G11460 // AT2G26730 // AT4G29380 // AT2G03890 // AT2G31880 // AT5G37790 // AT2G40580 // AT2G41820 // AT5G57610 // AT4G11490 // AT1G50240 // AT5G26667 // AT1G65800 // AT5G59440 // AT2G40500 // AT3G47580 
GO:0016684	F	oxidoreductase activity, acting on peroxide as acceptor	17	2789	127	37767	0.021	0.55	// AT5G14130 // AT3G49120 // AT3G32980 // AT1G07890 // AT3G21770 // AT4G08780 // AT3G49110 // AT2G25080 // AT3G17070 // AT1G71695 // AT1G35720 // AT1G30870 // AT4G09010 // AT4G17690 // AT3G49960 // AT2G18980 // AT4G16270 
GO:0016788	F	hydrolase activity, acting on ester bonds	109	2789	1200	37767	0.022	0.55	// AT1G27820 // AT3G46820 // AT4G19410 // AT1G33811 // AT1G28650 // AT3G47400 // AT3G20420 // AT1G20130 // AT1G54010 // AT3G25430 // AT1G58430 // AT4G22300 // AT1G18460 // AT3G27950 // AT5G02760 // AT2G23620 // AT1G53320 // AT4G18010 // AT2G05260 // AT3G16800 // AT2G31690 // AT4G36350 // AT4G10570 // AT2G22140 // AT1G65130 // AT5G33370 // AT5G38290 // AT4G11040 // AT3G50440 // AT5G14580 // AT3G14300 // AT2G15345 // AT4G03930 // AT3G47380 // AT2G38600 // AT3G47490 // AT5G51080 // AT2G47670 // AT3G42160 // AT3G58490 // AT4G09490 // AT1G65200 // AT5G42930 // AT1G29660 // AT2G23840 // AT4G02320 // AT1G34380 // AT1G47380 // AT4G00190 // AT5G24210 // AT1G45201 // AT4G10590 // AT5G17670 // AT5G66080 // AT3G48900 // AT5G24200 // AT2G43050 // AT1G55180 // AT2G25910 // AT5G55050 // AT5G45950 // AT4G17470 // AT4G02300 // AT4G03415 // AT1G43900 // AT5G24270 // AT1G53840 // AT2G04550 // AT2G03980 // AT5G27870 // AT5G67050 // AT3G49370 // AT4G03960 // AT2G15230 // AT3G10710 // AT5G36700 // AT3G47290 // AT2G36110 // AT1G30370 // AT4G02330 // AT3G43270 // AT3G47220 // AT5G33330 // AT2G27210 // AT2G27190 // AT4G00240 // AT5G36250 // AT1G18030 // AT1G47510 // AT1G53830 // AT5G36790 // AT3G14225 // AT2G31830 // AT5G17570 // AT2G04930 // AT3G29090 // AT2G21800 // AT5G37710 // AT1G41830 // AT5G45150 // AT2G23600 // AT5G41890 // AT2G26440 // AT5G34850 // AT5G58670 // AT2G04570 // AT1G54030 // AT5G35910 // AT1G43600 
GO:0008324	F	cation transmembrane transporter activity	51	2789	503	37767	0.021	0.55	// AT2G16800 // AT2G30240 // AT3G42050 // AT1G32710 // AT4G19690 // AT5G09720 // AT5G25450 // AT2G03590 // AT5G40382 // AT2G28260 // AT5G43340 // AT2G13100 // AT1G52710 // AT2G16120 // AT2G18960 // AT2G03620 // AT3G12750 // AT2G17500 // AT1G71880 // AT1G70300 // AT2G26975 // AT4G36670 // AT4G10310 // AT3G24290 // AT3G18830 // AT2G19110 // AT5G26250 // AT4G35080 // AT2G35060 // AT5G59030 // AT5G46240 // AT2G04620 // AT2G22730 // AT2G16130 // AT3G28710 // AT1G51610 // AT3G52080 // AT4G28700 // AT2G15290 // AT4G32650 // AT2G18480 // AT1G75220 // AT4G26710 // AT5G37500 // AT5G54250 // AT3G19940 // AT1G31820 // AT3G58060 // AT3G05165 // AT4G21480 // AT5G65000 
GO:0004497	F	monooxygenase activity	17	2789	127	37767	0.021	0.55	// AT5G24150 // AT4G22753 // AT2G40890 // AT1G62540 // AT3G44970 // AT2G26710 // AT1G62620 // AT1G21430 // AT4G28720 // AT5G61290 // AT1G44446 // AT2G35660 // AT2G29090 // AT2G12190 // AT1G66540 // AT3G24200 // AT1G62560 
GO:0034062	F	RNA polymerase activity	12	2789	77	37767	0.019	0.55	// AT5G41010 // AT3G59600 // AT2G15430 // AT5G24120 // AT4G14660 // AT2G15400 // AT5G45140 // AT4G25180 // AT1G29940 // AT2G04630 // AT1G61700 // AT3G54490 
GO:0005216	F	ion channel activity	15	2789	108	37767	0.022	0.55	// AT2G29120 // AT2G24720 // AT4G32650 // AT5G26240 // AT2G29100 // AT5G33280 // AT2G17260 // AT5G46240 // AT2G24610 // AT5G37500 // AT5G54250 // AT1G55620 // AT1G58200 // AT5G49890 // AT2G28260 
GO:0016405	F	CoA-ligase activity	6	2789	26	37767	0.02	0.55	// AT5G36880 // AT4G05160 // AT1G65060 // AT5G38120 // AT1G65880 // AT1G20510 
GO:0004674	F	protein serine/threonine kinase activity	66	2789	681	37767	0.023	0.55	// AT3G45790 // AT2G13790 // AT2G16750 // AT2G37840 // AT4G14340 // AT1G29730 // AT5G46330 // AT1G35710 // AT2G25790 // AT5G27510 // AT5G50860 // AT1G66750 // AT3G24240 // AT1G66830 // AT2G05940 // AT1G28440 // AT3G59350 // AT3G23150 // AT2G24130 // AT2G05060 // AT1G61610 // AT1G68690 // AT5G35390 // AT3G51740 // AT1G65790 // AT2G07180 // AT1G50700 // AT3G25840 // AT2G26980 // AT5G38250 // AT5G48630 // AT5G35960 // AT1G50990 // AT1G34300 // AT1G23540 // AT3G28690 // AT1G30270 // AT4G29380 // AT2G25220 // AT2G31880 // AT4G04710 // AT4G11330 // AT5G37790 // AT4G16360 // AT5G38280 // AT2G40580 // AT5G18610 // AT3G46370 // AT3G49370 // AT2G41820 // AT3G46140 // AT1G61500 // AT2G26730 // AT1G50240 // AT5G61480 // AT3G49670 // AT5G56040 // AT3G28040 // AT1G65800 // AT3G53840 // AT1G53700 // AT5G26150 // AT2G27060 // AT2G17530 // AT4G03230 // AT3G47580 
GO:0016877	F	ligase activity, forming carbon-sulfur bonds	7	2789	35	37767	0.023	0.55	// AT1G65880 // AT5G36880 // AT4G05160 // AT1G65060 // AT5G38120 // AT5G27600 // AT1G20510 
GO:0042562	F	hormone binding	5	2789	18	37767	0.018	0.55	// AT4G27630 // AT2G38120 // AT1G66340 // AT3G26810 // AT3G23150 
GO:0016758	F	transferase activity, transferring hexosyl groups	37	2789	340	37767	0.019	0.55	// AT4G13410 // AT4G15480 // AT5G16190 // AT4G02130 // AT5G16910 // AT4G15320 // AT5G64860 // AT3G21790 // AT3G23730 // AT1G32180 // AT4G32410 // AT3G25140 // AT4G34131 // AT2G36800 // AT5G22130 // AT2G13680 // AT1G74420 // AT5G39990 // AT1G55850 // AT3G46670 // AT4G16600 // AT1G13250 // AT5G36870 // AT3G50760 // AT2G36790 // AT5G37180 // AT4G23990 // AT4G16710 // AT5G17030 // AT1G07240 // AT2G35710 // AT2G29730 // AT2G05320 // AT3G29630 // AT2G11810 // AT2G47180 // AT1G24100 
GO:0004601	F	peroxidase activity	17	2789	127	37767	0.021	0.55	// AT5G14130 // AT3G49120 // AT3G32980 // AT1G07890 // AT3G21770 // AT4G08780 // AT3G49110 // AT2G25080 // AT3G17070 // AT1G71695 // AT1G35720 // AT1G30870 // AT4G09010 // AT4G17690 // AT3G49960 // AT2G18980 // AT4G16270 
GO:0043167	F	ion binding	180	2789	2087	37767	0.024	0.55	// AT4G10150 // AT5G47610 // AT3G53680 // AT4G09560 // AT1G55390 // AT2G46210 // AT1G32810 // AT5G05365 // AT4G33000 // AT5G02750 // AT5G42940 // AT1G49200 // AT4G26390 // AT5G20870 // AT3G30841 // AT4G15420 // AT2G24200 // AT1G23740 // AT5G07340 // AT4G32640 // AT1G31670 // AT5G52770 // AT2G12190 // AT3G43590 // AT2G19385 // AT2G02070 // AT5G37890 // AT2G26695 // AT5G38960 // AT5G05600 // AT1G34480 // AT3G49960 // AT5G24580 // AT4G35080 // AT2G17720 // AT5G48655 // AT3G17070 // AT4G15510 // AT2G21320 // AT1G67280 // AT4G29890 // AT1G31690 // AT5G58090 // AT4G18720 // AT5G24270 // AT4G30590 // AT4G25600 // AT3G32980 // AT5G22000 // AT1G62370 // AT5G40810 // AT5G24930 // AT3G48970 // AT1G33220 // AT2G20680 // AT3G43230 // AT1G30455 // AT1G65130 // AT2G01940 // AT1G43770 // AT1G32380 // AT1G19310 // AT5G45040 // AT5G14740 // AT1G67560 // AT2G21630 // AT3G07650 // AT1G66450 // AT3G18290 // AT1G74250 // AT4G04404 // AT4G08780 // AT1G65200 // AT5G42390 // AT1G72175 // AT3G53410 // AT5G02380 // AT3G47660 // AT4G37160 // AT4G06634 // AT5G04280 // AT2G25060 // AT5G52760 // AT3G01500 // AT2G28460 // AT3G29340 // AT2G21500 // AT4G20230 // AT3G05220 // AT3G60966 // AT4G17690 // AT3G02380 // AT2G16800 // AT5G39150 // AT5G23110 // AT4G17180 // AT3G19010 // AT1G49230 // AT2G21420 // AT5G51970 // AT4G35820 // AT5G50450 // AT3G56891 // AT1G31812 // AT2G14835 // AT2G14830 // AT1G67340 // AT5G07040 // AT4G12420 // AT3G52720 // AT5G45730 // AT2G24590 // AT5G10370 // AT5G42720 // AT5G19090 // AT1G32530 // AT1G47570 // AT5G42640 // AT3G46570 // AT2G15780 // AT5G36240 // AT1G55110 // AT5G43660 // AT3G25030 // AT4G15093 // AT3G45260 // AT5G39550 // AT3G15740 // AT1G66540 // AT3G49370 // AT1G13400 // AT5G26749 // AT1G09780 // AT1G48360 // AT1G31160 // AT3G16600 // AT4G01380 // AT5G37860 // AT5G28850 // AT3G23130 // AT1G35190 // AT1G51590 // AT4G16270 // AT3G44970 // AT5G27880 // AT4G10160 // AT1G66140 // AT3G07100 // AT1G30870 // AT5G07060 // AT5G37770 // AT3G19950 // AT5G37340 // AT5G21105 // AT1G49220 // AT5G14130 // AT3G30460 // AT1G01490 // AT5G35210 // AT3G08505 // AT5G40880 // AT2G37700 // AT1G71040 // AT3G57670 // AT2G18980 // AT2G33740 // AT3G23280 // AT3G48540 // AT2G28540 // AT4G08810 // AT5G21274 // AT2G15530 // AT1G53820 // AT1G71695 // AT1G35720 // AT5G15250 // AT5G20990 // AT5G36228 // AT1G68480 // AT2G23100 
GO:0005200	F	structural constituent of cytoskeleton	7	2789	35	37767	0.023	0.55	// AT1G64740 // AT5G19770 // AT3G53750 // AT2G29550 // AT3G46520 // AT5G09810 // AT3G33520 
GO:0016878	F	acid-thiol ligase activity	6	2789	27	37767	0.023	0.55	// AT5G36880 // AT4G05160 // AT1G65060 // AT5G38120 // AT1G65880 // AT1G20510 
